program_name,account_id,account_name,region,incorporated_country,Access,GRI,secondary_expansion,ticker,Symbol_1,Year,Market_Cap,Employee_Count,ebitda,Revenue,grossProfit,netIncome,reportedCurrency,cashAndCashEquivalents,shortTermInvestments,longTermInvestments,totalAssets,totalLiabilities,totalInvestments,totalDebt,totalEquity
Climate Change,8836,IMI plc,United Kingdom,United Kingdom,Public,Electrical Equipment and Machinery,"FTSE 600,FTSE 725,FTSE 350,FTSE 100",IMI LN,IMI.L,2013,4221962500,,351900000,1743000000,794200000,223900000,GBP,71700000,20200000,609200000,1701500000,1054000000,20200000,297600000,647500000
Climate Change,8868,Illovo Sugar Ltd,Africa,South Africa,Public,Food & Beverage Processing,South Africa,ILV SJ,ILV.JO,2013,,,,,,,GBP,,,,,,,,
Climate Change,8878,Independence Group,Australia & NZ,Australia,Public,"Mining - Iron, Aluminum, Other Metals","Australia,Australasia,ASX 200",IGO AU,IGO.AX,2013,724649654,,61246000,225871000,142708000,18288000,AUD,27215000,1092000,1981000,821982000,172513000,1092000,17554000,649469000
Climate Change,8881,Imperial Holdings,Africa,South Africa,Public,Trading Companies & Distributors and Commercial Services & Supplies,"Emerging Markets,South Africa",IPL SJ,IPL.JO,2013,,,,,,,AUD,,,,,,,,
Climate Change,8884,Imperial Brands,United Kingdom,United Kingdom,Public,Tobacco,"FTSE 600,FTSE All-World,FTSE 100,Global 500,FTSE 725,FTSE 350,Euro",IMB LN,IMB.L,2013,22518631561,,3871000000,28269000000,5529000000,937000000,GBP,1809000000,245000000,-228000000,28418000000,22770000000,17000000,11134000000,5648000000
Climate Change,8886,Imperial Oil,Canada,Canada,Public,Oil & Gas,"FTSE All-World,Global 500,Carbon Action,Canada",IMO CN,IMO.TO,2013,39871104000,,4651000000,31299000000,4746000000,2828000000,CAD,272000000,0,0,37218000000,17694000000,0,6287000000,19524000000
Climate Change,8899,Royal Imtech N.V.,Benelux,Netherlands,Public,Construction & Engineering,"Benelux,Netherlands",IM NA,IM.AS,2013,,,,,,,CAD,,,,,,,,
Climate Change,8914,Incitec Pivot,Australia & NZ,Australia,Public,Chemicals,"FTSE All-World,Carbon Action,Australia,Australasia,ASX 200,ASX 100",IPL AU,IPL.AX,2013,4389710773,,603600000,3430300000,1545500000,372000000,AUD,270600000,5600000,335800000,7683800000,3464000000,335800000,1654100000,4219800000
Climate Change,9025,Indian Hotels Co. Ltd.,India,India,Public,"Hotels, Restaurants & Leisure, and Tourism Services",India,IH IN,IH.BO,2013,,,,,,,AUD,,,,,,,,
Climate Change,9026,Indian Oil Corporation,India,India,Public,Oil & Gas,"Emerging Markets,India,Asia ex-Japan",IOCL IN,IOCL.BO,2013,,,,,,,AUD,,,,,,,,
Climate Change,9028,INDRA A,Southern Europe,Spain,Public,Software & Services,"Iberia,Spain",IDR SM,IDR.MC,2013,1994719626,,154103000,2914073000,1049604000,115822000,EUR,363071000,8449000,66935000,3864871000,2730209000,75384000,1000797000,1134662000
Climate Change,9031,Inditex,Southern Europe,Spain,Public,Retailing,"FTSE All-World,Global 500,Euro,Iberia,Spain",ITX SM,ITX.MC,2013,74623420000,,3925972000,16724439000,9922933000,2377082000,EUR,3846726000,212890000,-210386000,13756261000,4477898000,2504000,594983000,9246244000
Climate Change,9033,ING Group,Benelux,Netherlands,Public,"Banks, Diverse Financials, Insurance","FTSE All-World,Global 500,Euro,Benelux,Netherlands",INGA NA,INGA.AS,2013,38885000000,,46509000000,27928000000,27928000000,4577000000,EUR,13316000000,19283000000,215988000000,1076602000000,1026749000000,235271000000,161262000000,49853000000
Climate Change,9037,Industrial Alliance Insurance and Financial Services Inc.,Canada,Canada,Public,"Banks, Diverse Financials, Insurance",Canada,IAG CN,IAG.TO,2013,4666830000,,585000000,6023000000,6023000000,388000000,CAD,408000000,115000000,18342000000,44030000000,40362000000,46520000000,537000000,3668000000
Climate Change,9044,INDUS Holding AG,DACH,Germany,Public,Electrical Equipment and Machinery,"DACH,Germany,DEU & AUT",INH GR,INH.DE,2013,713173120,,157112000,1195236000,631114000,63854000,EUR,115921000,-14119000,20545000,1180904000,665574000,6426000,423529000,514703000
Climate Change,9050,Industrial Bank of Korea,Korea,South Korea,Public,"Banks, Diverse Financials, Insurance","Emerging Markets,FTSE All-World,Korea",024110 KS,024110.KS,2013,6684869250000,,5761979000000,3784847000000,3784847000000,854209000000,KRW,12822044000000,0,37198086000000,212582797000000,198153739000000,37198086000000,101418370000000,14349934000000
Climate Change,9054,Industrivärden,Nordics,Sweden,Public,"Banks, Diverse Financials, Insurance","Nordic,Sweden",INDUA SS,INDUA.ST,2013,,,,,,,KRW,,,,,,,,
Climate Change,9055,Infigen Energy,Australia & NZ,Australia,Public,"Electric Utilities & Independent Power Producers & Energy Traders (including fossil, alternative and nuclear energy)","Self selected companies climate change,Other responding corporations",IFN AU,IFN.AX,2013,,,238758000,81015000,81015000,-8177000,AUD,80699000,994000,96292000,2526436000,2034378000,97286000,1012055000,492058000
Climate Change,9065,Industrias Peñoles,Central America & Caribbean,Mexico,Public,Mining - Other (Precious Metals and Gems),"Emerging Markets,Global 500,Latin America",PE&OLES* MM,PE&OLES.MX,2013,131424253274,,625438405.933382,5108564239.278869,1417331283.2810454,365440447.797742,USD,1513757022.74683,47177122.521841,0,5971967198.139908,2741176651.204278,47177122.521841,0,3230790546.93563
Climate Change,9080,Infosys Limited,India,India,Public,Software & Services,"Emerging Markets,Global 500,India,Asia ex-Japan",INFO IN,INFO.BO,2013,,,,,,,USD,,,,,,,,
Climate Change,9085,IDFC Ltd,India,India,Public,"Banks, Diverse Financials, Insurance","Emerging Markets,India,Asia ex-Japan",IDFC IN,IDFC.BO,2013,166362309067,,25721000000,37007600000,37007600000,18026800000,INR,3883500000,0,123703000000,751630300000,600825600000,123703000000,552065600000,150804700000
Climate Change,9098,Investa Office Fund,Australia & NZ,Australia,Public,Real Estate,"Australia,Australasia,ASX 200,ASX 100",IOF AU,IOF.AX,2013,,,,,,,INR,,,,,,,,
Climate Change,9103,Ingersoll-Rand Co. Ltd.,Ireland,Ireland,Public,Electrical Equipment and Machinery,"S&P 500,Russell 1000",IR US,IR,2013,,,,,,,INR,,,,,,,,
Climate Change,9112,Inmarsat,United Kingdom,United Kingdom,Public,Telecommunication Services,"FTSE 600,FTSE 725,FTSE 350",ISAT LN,ISAT.L,2013,,,,,,,INR,,,,,,,,
Climate Change,9115,Inmet Mining Corporation,Canada,Canada,Public,"Mining - Iron, Aluminum, Other Metals",Canada,IMN CN,IMN.TO,2013,,,,,,,INR,,,,,,,,
Climate Change,9134,Inpex Corporation,Japan,Japan,Public,Oil & Gas,"FTSE All-World,Global 500,Carbon Action,Japan",1605 JP,1605.T,2013,1968561505600,,799753000000,1334625000000,844209000000,183690000000,JPY,650187000000,201000000000,275407000000,4038139000000,1042105000000,476407000000,583628000000,2791106000000
Climate Change,9283,Intermediate Capital Group,United Kingdom,United Kingdom,Public,"Banks, Diverse Financials, Insurance","FTSE 600,FTSE 725,FTSE 350",ICP LN,ICP.L,2013,1616852555,,220100000,260800000,434600000,137200000,GBP,164800000,115800000,2215200000,2465400000,957400000,2080800000,776400000,1508000000
Climate Change,9284,International Business Machines (IBM),USA,USA,Public,Software & Services,"FTSE All-World,Global 500,S&P 500,Russell 1000,Bonds",IBM US,IBM,2013,185632064000,0,24626000000,99751000000,48505000000,16483000000,USD,10716000000,350000000,4639000000,126223000000,103294000000,660000000,39718000000,22929000000
Supply Chain,9294,Integral,United Kingdom,United Kingdom,Public,Specialized Consumer Services,,,unknown,2013,,,,,,,,,,,,,,,
Climate Change,9296,"Integrys Holding, Inc.",USA,USA,Public,Gas Utilities,"S&P 500,Electric Utilities,Russell 1000",1292813D US,1292813D,2013,,,,,,,USD,,,,,,,,
Climate Change,9298,Intel Corporation,USA,USA,Public,Semiconductors & Semiconductors Equipment,"FTSE All-World,Global 500,S&P 500,Russell 1000,Bonds",INTC US,INTC,2013,129125040000,107600,12591000000,52708000000,31521000000,9620000000,USD,5674000000,14413000000,7694000000,92358000000,34102000000,24415000000,13446000000,58256000000
Climate Change,9310,Intact Financial Corporation,Canada,Canada,Public,"Banks, Diverse Financials, Insurance",Canada,IFC CN,IFC.TO,2013,9122155000,,619000000,7371000000,7371000000,431000000,CAD,99000000,1190000000,12007000000,19774000000,14820000000,12470000000,1143000000,4954000000
Climate Change,9312,Insurance Australia Group,Australia & NZ,Australia,Public,"Banks, Diverse Financials, Insurance","FTSE All-World,Australia,Australasia,ASX 200,ASX 100",IAG AU,IAG.AX,2013,12635416491,,1392000000,8959000000,8959000000,1063000000,AUD,1620000000,0,0,24859000000,1620000000,0,0,5197000000
Supply Chain,9321,Interflex UK,United Kingdom,United Kingdom,Public,Containers & Packaging,,,unknown,2013,,,,,,,,,,,,,,,
Climate Change,9327,Invesco Ltd,USA,USA,Public,"Banks, Diverse Financials, Insurance","S&P 500,Russell 1000",IVZ US,IVZ,2013,15415400000,5932,1514700000,4644600000,3315300000,940300000,USD,1914800000,108500000,5574400000,19270500000,10293200000,5682900000,5770300000,8977300000
Climate Change,9336,International Flavors & Fragrances Inc.,USA,USA,Public,Chemicals,"S&P 500,Russell 1000",IFF US,IFF,2013,6968936940,6000,617355000,2952896000,1284205000,353544000,USD,405505000,670000,-154437000,3331731000,1864680000,-154437000,932814000,1471030000
Climate Change,9352,International Paper Company,USA,USA,Public,"Forest and Paper Products - Forestry, Timber, Pulp and Paper, Rubber","Carbon Action,S&P 500,Russell 1000,Bonds",IP US,IP,2013,19946143918,69000,3735000000,29080000000,7857000000,1395000000,USD,1802000000,1398000000,2860000000,31528000000,23244000000,2860000000,11531000000,8284000000
Climate Change,9359,Intertek Group,United Kingdom,United Kingdom,Public,Professional Services,"FTSE 600,FTSE 100,FTSE 350,Euro,FTSE 725",ITRK LN,ITRK.L,2013,5127389901,,397700000,2184400000,1225200000,200500000,GBP,116400000,0,1400000,1930100000,1173400000,1400000,734600000,756700000
Climate Change,9363,Intesa Sanpaolo S.p.A,Southern Europe,Italy,Public,"Banks, Diverse Financials, Insurance","FTSE All-World,Global 500,Euro,Italy",ISP IM,ISP.MI,2013,29398956924,,3869000000,16736000000,16736000000,-4550000000,EUR,12711000000,0,229652000000,626283000000,581225000000,229652000000,153848000000,44515000000
Climate Change,9366,Intuit Inc.,USA,USA,Public,Software & Services,"FTSE All-World,S&P 500,Russell 1000",INTU US,INTU,2013,21674879999,8000,1472000000,4171000000,3594000000,858000000,USD,1009000000,652000000,83000000,5486000000,1955000000,735000000,499000000,3531000000
Climate Change,9369,Invensys,United Kingdom,United Kingdom,Public,Electrical Equipment and Machinery,"FTSE 600,FTSE 725,FTSE 350",,unknown,2013,,,,,,,,,,,,,,,
Climate Change,9411,Investor AB,Nordics,Sweden,Public,"Banks, Diverse Financials, Insurance","FTSE All-World,Nordic,Euro,Sweden",INVEA SS,INVEA.ST,2013,,,,,,,USD,,,,,,,,
Climate Change,9412,InvoCare,Australia & NZ,Australia,Public,Specialized Consumer Services,"Australia,Australasia,ASX 200",IVC AU,IVC.AX,2013,1578123839,,99455000,385352000,272125000,48869000,AUD,8899000,0,4768000,916567000,745870000,4768000,223967000,170697000
Climate Change,9415,IOOF Holdings,Australia & NZ,Australia,Public,"Banks, Diverse Financials, Insurance","Australia,Australasia,ASX 200",IFL AU,IFL.AX,2013,2084709607,,166405000,674949000,392366000,79769000,AUD,98252000,16851000,27770000,1947120000,1130569000,44621000,106615000,816551000
Climate Change,9425,Ipsos,France,France,Public,Media,France,IPS FP,IPS.PA,2013,1456850124,,199807000,1712403000,1097784000,17439000,EUR,148703000,2077000,24246000,2128346000,1275849000,24246000,694773000,852497000
Climate Change,9519,Isagen S.A. E.S.P.,South America,Colombia,Public,"Electric Utilities & Independent Power Producers & Energy Traders (including fossil, alternative and nuclear energy)",Electric Utilities,ISAGEN CB,ISAGEN,2013,,,,,,,EUR,,,,,,,,
Climate Change,9533,ITE Group,United Kingdom,United Kingdom,Public,Media,"FTSE 600,FTSE 725,FTSE 350",ITE LN,ITE.L,2013,,,,,,,EUR,,,,,,,,
Climate Change,9535,ITC Limited,India,India,Public,Tobacco,"Emerging Markets,Global 500,Electric Utilities,India,Asia ex-Japan",ITC IN,ITC.BO,2013,2622350740832,,,,,,EUR,,,,,,,,
Supply Chain,9548,ISS,Nordics,Denmark,Public,Trading Companies & Distributors and Commercial Services & Supplies,,ISS DC,ISS.CO,2013,,,4399000000,78459000000,71510000000,1026000000,DKK,3277000000,0,59000000,48576000000,44330000000,59000000,26064000000,4246000000
Climate Change,9574,Italcementi,Southern Europe,Italy,Public,Construction Materials,Italy,IT IM,IT.MI,2013,,,,,,,DKK,,,,,,,,
Climate Change,9577,Itausa Investimentos Itau S.A.,South America,Brazil,Public,"Banks, Diverse Financials, Insurance","Emerging Markets,Latin America,Brazil",ITSA4 BZ,ITSA4.SA,2013,21182796777,,6439000000,11214000000,11214000000,5698000000,BRL,1199000000,0,30376000000,41929000000,5955000000,30376000000,2764000000,33131000000
Climate Change,9578,Itaú Unibanco Holding S.A.,South America,Brazil,Public,"Banks, Diverse Financials, Insurance","Emerging Markets,Global 500,Latin America,Brazil",ITUB3 BZ,ITUB3.SA,2013,78016685400,,69461000000,76170000000,76170000000,16424000000,BRL,119246000000,96626000000,307496000000,1027297000000,943105000000,404122000000,183431000000,84192000000
Supply Chain,9630,J M HUBER,USA,USA,Public,Chemicals,,3095Z US,3095Z,2013,,,,,,,BRL,,,,,,,,
Climate Change,9638,Jabil Inc.,USA,USA,Public,Technology Hardware & Equipment,"S&P 500,Russell 1000",JBL US,JBL,2013,3533343877,177000,1159655000,18336894000,1359862000,371482000,USD,1011373000,0,0,9153781000,6798214000,0,1905962000,2355567000
Climate Change,9724,JD Group Ltd,Africa,South Africa,Public,Retailing,South Africa,JDG SJ,JDG.JO,2013,,,,,,,USD,,,,,,,,
Climate Change,9730,JBS S/A,South America,Brazil,Public,Food & Beverage Processing,"Emerging Markets,Latin America,Brazil",JBSS3 BZ,JBSS3.SA,2013,25156341580,,5299497000,92902798000,11846710000,926907000,BRL,9013147000,0,0,68670221000,45536967000,277571000,32761341000,21951788000
Climate Change,9731,JCDecaux SA.,France,France,Public,Media,France,DEC FP,DEC.PA,2013,6703082034,,585700000,2676200000,1030400000,90500000,EUR,733600000,57800000,150000000,4660600000,2179400000,207800000,882500000,2481200000
Climate Change,9736,Viavi Solutions Inc.,USA,USA,Public,Technology Hardware & Equipment,"S&P 500,Russell 1000,Canada",VIAV US,VIAV,2013,1729044252,4900,6800000,1676900000,694600000,57000000,USD,281000000,205200000,800000,1715200000,553900000,205200000,32400000,1161300000
Climate Change,9743,JENOPTIK AG,DACH,Germany,Public,Technology Hardware & Equipment,"DACH,Germany,DEU & AUT",JEN GR,JEN.DE,2013,700022146,,72137000,600300000,205745000,47197000,EUR,71565000,681000,18097000,692441000,325385000,18778000,116389000,366807000
Climate Change,9747,Jerónimo Martins SGPS SA,Southern Europe,Portugal,Public,Food & Staples Retailing,"Euro,Iberia,Portugal",JMT PL,JMT.LS,2013,8932680270,,797916000,11829308000,2540626000,382256000,EUR,371671000,0,0,5099159000,3449897000,82639000,693789000,1382658000
Supply Chain,9768,Jiangsu Cuilong Precision Copper Tube,China,China,Public,"Mining - Iron, Aluminum, Other Metals",,,unknown,2013,,,,,,,,,,,,,,,
Climate Change,9780,JKX Oil and Gas,United Kingdom,United Kingdom,Public,Oil & Gas,"FTSE 600,FTSE 725",JKX LN,JKX.L,2013,,,64597000,180738000,33435000,6501000,USD,25682000,0,0,583348000,92427000,0,32166000,490921000
Climate Change,9785,JM AB,Nordics,Sweden,Public,Home building,"Nordic,Sweden",JM SS,JM.ST,2013,14042201794,,1564000000,12603000000,2238000000,1104000000,SEK,935000000,1450000000,-1423000000,11150000000,6695000000,27000000,823000000,4455000000
Climate Change,9792,Johnson Matthey,United Kingdom,United Kingdom,Public,Chemicals,"FTSE 600,FTSE 725,FTSE 100,FTSE 350,Euro",JMAT LN,JMAT.L,2013,6311646731,,574300000,11155200000,798900000,340200000,GBP,221800000,6000000,72900000,3789300000,2236100000,78900000,967100000,1553200000
Climate Change,9810,John Laing,United Kingdom,United Kingdom,Public,Real Estate,"Self selected companies climate change,Other responding corporations",JLG LN,JLG.L,2013,,,135800000,183200000,183200000,71700000,GBP,2300000,0,745000000,763600000,1158100000,745000000,922600000,-394500000
Climate Change,9829,Johnson & Johnson,USA,USA,Public,"Pharmaceuticals, Biotechnology & Life Sciences","FTSE All-World,Global 500,S&P 500,Russell 1000,Bonds",JNJ US,JNJ,2013,258983639190,128100,19537000000,71312000000,48970000000,13831000000,USD,20927000000,8279000000,502000000,132683000000,58630000000,8279000000,18180000000,74053000000
Climate Change,9831,Johnson Controls,USA,USA,Public,Automobiles & Components,"FTSE All-World,Global 500,S&P 500,Russell 1000",,unknown,2013,,,,,,,,,,,,,,,
Climate Change,9834,JSW Steel,India,India,Public,"Mining - Iron, Aluminum, Other Metals","Emerging Markets,India,Asia ex-Japan",JSTL IN,JSTL.BO,2013,,,11491003,63659498,63659498,2273854,INR,515327,0,0,78761450,55351967,0,41964823,23409483
Supply Chain,9843,JLL,USA,USA,Public,Real Estate,,JLL US,JLL,2013,4557769313,52700,485302000,4461591000,3284046000,269865000,USD,152726000,0,287200000,4597353000,2406544000,287200000,454522000,2190809000
Climate Change,9865,JSE Ltd,Africa,South Africa,Public,"Banks, Diverse Financials, Insurance","Self selected companies climate change,Other responding corporations",JSE SJ,JSE.JO,2013,7705654467,,1733401000,1577552000,923249000,506628000,ZAR,1378952000,0,0,21375341000,19186875000,390955000,99594000,2188466000
Climate Change,9871,JPMorgan Chase & Co.,USA,USA,Public,"Banks, Diverse Financials, Insurance","FTSE All-World,Global 500,S&P 500,Russell 1000,Bonds",JPM US,JPM,2013,221871611917,,-12472000000,97367000000,97367000000,17886000000,USD,355822000000,308905000000,662908000000,2415689000000,2204511000000,952345000000,434161000000,211178000000
Climate Change,9885,Kaba Holding AG,DACH,Switzerland,Public,Trading Companies & Distributors and Commercial Services & Supplies,"DACH,Switzerland",DOKA SW,DOKA.SW,2013,1644310150,,153900000,1003500000,446900000,84500000,CHF,80500000,200000,5700000,650900000,327600000,5900000,45100000,323300000
Climate Change,9902,"Juniper Networks, Inc.",USA,USA,Public,Technology Hardware & Equipment,"S&P 500,Russell 1000",JNPR US,JNPR,2013,10973534000,9483,834000000,4669100000,2941400000,439800000,USD,2284000000,561900000,1251900000,10326000000,3023800000,1871000000,999300000,7302200000
Climate Change,9956,KAO Corporation,Japan,Japan,Public,"Consumer Durables, Household and Personal Products","FTSE All-World,Japan",4452 JP,4452.T,2013,1695550810000,,206563000000,1315217000000,742448000000,64764000000,JPY,126314000000,90145000000,-72095000000,1133276000000,490636000000,18050000000,101381000000,629830000000
Climate Change,9962,Kajima Corporation,Japan,Japan,Public,Construction & Engineering,Japan,1812 JP,1812.T,2013,410162865000,,51598000000,1521191000000,107988000000,20752000000,JPY,268890000000,10318000000,246998000000,1789495000000,1425368000000,257316000000,444708000000,368231000000
Climate Change,9979,KB Financial Group,Korea,South Korea,Public,"Banks, Diverse Financials, Insurance","Emerging Markets,FTSE All-World,Korea,Asia ex-Japan",105560 KS,105560.KS,2013,16317470858000,,7933051000000,8758893000000,8758893000000,1260509000000,KRW,14792654000000,1399300000000,44933227000000,291838155000000,266185324000000,44933227000000,41140865000000,25652831000000
Climate Change,9988,"Kawasaki Kisen Kaisha, Ltd.",Japan,Japan,Public,Water Transportation - Water Transportation,Japan,9107 JP,9107.T,2013,213214462742,,95680000000,1224126000000,100890000000,16642000000,JPY,186394000000,49998000000,38312000000,1254741000000,844055000000,88310000000,588210000000,388835000000
Climate Change,9992,"Kawasaki Heavy Industries, Ltd.",Japan,Japan,Public,Electrical Equipment and Machinery,"FTSE All-World,Japan",7012 JP,7012.T,2013,737247924000,,101247000000,1385482000000,245189000000,38601000000,JPY,47949000000,-1868000000,16035000000,1554430000000,1177745000000,14167000000,444643000000,363040000000
Climate Change,9993,KBC Group,Benelux,Belgium,Public,"Banks, Diverse Financials, Insurance","FTSE All-World,Euro,Benelux,Belgium",KBC BB,KBC.BR,2013,17216279685,,6545000000,7497000000,7497000000,1015000000,EUR,4391000000,0,73905000000,241306000000,226793000000,73905000000,25077000000,14159000000
Climate Change,9995,KDDI Corporation,Japan,Japan,Public,Telecommunication Services,"FTSE All-World,Global 500,Japan",9433 JP,9433.T,2013,5402320228226,,1173252000000,4333628000000,1545127000000,322038000000,JPY,222050000000,273000000,132990000000,4945754000000,2028767000000,133263000000,1052416000000,2723429000000
Climate Change,10032,KCC,Korea,South Korea,Public,Building Products,"Emerging Markets,Korea",002380 KS,002380.KS,2013,3863742925000,,457496290120,3233043061120,712206590960,247828917600,KRW,688451197250,15017663220,2107897625910,7051729095900,1958474226720,2122915289130,964059379000,5061004564440
Climate Change,10056,Kellogg Company,USA,USA,Public,Food & Beverage Processing,"FTSE All-World,Global 500,S&P 500,Russell 1000,Bonds",K US,K,2013,20628000000,30277,3366000000,14792000000,6103000000,1807000000,USD,273000000,0,-509000000,15474000000,11867000000,-509000000,7358000000,3607000000
Climate Change,10062,Kemira Corporation,Nordics,Finland,Public,Chemicals,"Nordic,Finland",KEMIRA FH,KEMIRA.HE,2013,1848822645,,171700000,2229100000,1004900000,-31600000,EUR,87600000,14400000,229200000,2211000000,1085500000,243600000,558300000,1112500000
Climate Change,10067,Bentall Kennedy,Canada,Canada,Public,Real Estate,Self selected companies climate change,0273412D CN,0273412D.TO,2013,,,,,,,EUR,,,,,,,,
Climate Change,10071,Kier Group,United Kingdom,United Kingdom,Public,Construction & Engineering,"FTSE 600,FTSE 725,FTSE 350",KIE LN,KIE.L,2013,664879571,,123100000,2906900000,253900000,10000000,GBP,112400000,0,33200000,1831900000,1522200000,33200000,322200000,309700000
Climate Change,10095,Kesko Corporation,Nordics,Finland,Public,Food & Staples Retailing,"Nordic,Finland",KESAV FH,KESAV.HE,2013,,,,,,,GBP,,,,,,,,
Climate Change,10109,KeyCorp,USA,USA,Public,"Banks, Diverse Financials, Insurance","S&P 500,Russell 1000",KEY US,KEY,2013,11873036340,0,1669000000,3940000000,3940000000,910000000,USD,617000000,17936000000,24399000000,92934000000,82614000000,30459000000,7993000000,10320000000
Climate Change,10117,Keyera Corp.,Canada,Canada,Public,Oil & Gas,Canada,KEY CN,KEY.TO,2013,5037448960,,365053000,3277207000,317911000,146836000,CAD,186651000,0,0,3051065000,2127356000,0,1077140000,923709000
Supply Chain,10124,KIK Custom Products,USA,USA,Public,"Consumer Durables, Household and Personal Products",,,unknown,2013,,,,,,,,,,,,,,,
Climate Change,10132,Kirin Holdings Co Ltd,Japan,Japan,Public,Food & Beverage Processing,"FTSE All-World,Japan",2503 JP,2503.T,2013,1406062673000,,302519000000,2254585000000,966995000000,85656000000,JPY,113759000000,0,376155000000,2896456000000,1595732000000,376155000000,791077000000,1076166000000
Climate Change,10143,Kimco Realty,USA,USA,Public,Real Estate,"S&P 500,Russell 1000",KIM US,KIM,2013,8065248250,0,587519000,946673000,700612000,236281000,USD,148768000,62766000,1531651000,9663630000,4807951000,1319776000,4221401000,4855679000
Climate Change,10148,Kimberly-Clark Corporation,USA,USA,Public,"Consumer Durables, Household and Personal Products","FTSE All-World,Global 500,S&P 500,Russell 1000",KMB US,KMB,2013,37945480000,57000,4091000000,21152000000,7240000000,2142000000,USD,1054000000,0,382000000,18919000000,13779000000,382000000,5761000000,5140000000
Climate Change,10156,Kingfisher,United Kingdom,United Kingdom,Public,Retailing,"FTSE 600,FTSE 725,FTSE 350,Euro,FTSE 100",KGF LN,KGF.L,2013,9224597307,,960000000,11125000000,4120000000,710000000,GBP,535000000,5000000,32000000,9820000000,3503000000,32000000,324000000,6317000000
Climate Change,10162,Kingspan Group PLC,Ireland,Ireland,Public,Building Products,Ireland,KSP ID,KSP.L,2013,,,,,,,GBP,,,,,,,,
Supply Chain,10168,Kingston Technology,USA,USA,Public,Electrical Equipment and Machinery,,,unknown,2013,,,,,,,,,,,,,,,
Climate Change,10175,Kinross Gold Corporation,Canada,Canada,Public,Mining - Other (Precious Metals and Gems),"FTSE All-World,Carbon Action,Canada",K CN,K.TO,2013,5318670000,,-1825200000,3779500000,-2223300000,-3742700000,USD,734500000,49700000,335600000,10286700000,4196800000,335600000,2119600000,6089900000
Climate Change,10177,"Kintetsu Group Holdings Co.,Ltd.",Japan,Japan,Public,Ground Transportation - Railroads Transportation,"FTSE All-World,Carbon Action,Japan,Transport",9041 JP,9041.T,2013,628563087000,,112363000000,1246360000000,195686000000,24598000000,JPY,60680000000,1984000000,97795000000,1959128000000,1654575000000,99779000000,1209388000000,285260000000
Climate Change,10181,"Kobe Steel., Ltd.",Japan,Japan,Public,"Mining - Iron, Aluminum, Other Metals","FTSE All-World,Carbon Action,Japan",5406 JP,5406.T,2013,540238680000,,190390000000,1824698000000,287449000000,70191000000,JPY,151930000000,-50716000000,230336000000,2288636000000,1553956000000,179620000000,819534000000,668999000000
Climate Change,10194,Kiwi Property Group,Australia & NZ,New Zealand,Public,Real Estate,"Australasia,New Zealand,NZX 50",KPG NZ,KPG.NZ,2013,1069909429,,168936000,201302000,126196000,109813000,NZD,12026000,36000,173000,2126489000,994407000,209000,799947000,1132082000
Climate Change,10195,KLA-Tencor Corporation,USA,USA,Public,Semiconductors & Semiconductors Equipment,"S&P 500,Russell 1000",KLAC US,KLAC,2013,10716668379,2310,817219000,2842781000,1605329000,543149000,USD,2918881000,1933491000,-114833000,5287357000,1805205000,1933491000,747376000,3482152000
Climate Change,10202,Klabin S/A,South America,Brazil,Public,Containers & Packaging,Brazil,KLBN4 BZ,KLBN4.SA,2013,,,967746000,4599337000,1728709000,290097000,BRL,2729872000,249511000,217070000,14919496000,9526829000,466581000,6963597000,5392667000
Climate Change,10205,Klepierre,France,France,Public,Real Estate,"France,Euro",LI FP,LI.PA,2013,6586864268,,785587000,1066338000,957892000,53601000,EUR,127496000,7957000,598578000,12071948000,8674493000,598578000,7406156000,3397454999
Supply Chain,10212,KMC,Nordics,Denmark,Public,Food Production - Agricultural Production,,,unknown,2013,,,,,,,,,,,,,,,
Climate Change,10216,KLP,Nordics,Norway,Public,"Banks, Diverse Financials, Insurance","Self selected companies climate change,Other responding corporations",1012Z NO,1012Z.OL,2013,,,,,,,EUR,,,,,,,,
Climate Change,10222,KNOLL INC,USA,USA,Public,Building Products,"Self selected companies climate change,Other responding corporations",KNL US,KNL,2013,,,60851000,862668000,280275000,23146000,USD,12026000,0,0,677334000,448892000,0,173000000,228442000
Climate Change,10227,Korea Gas Corp,Korea,South Korea,Public,Gas Utilities,"Emerging Markets,Korea",036460 KS,036460.KS,2013,4835742750000,,2754009978810,38062712699350,1847915051840,-200706662860,KRW,222566118840,58372749000,2398025898640,43666375501010,34733596500300,2456398647640,29143679207090,8932778693650
Climate Change,10233,Kohl's Corporation,USA,USA,Public,Retailing,"FTSE All-World,S&P 500,Russell 1000",KSS US,KSS,2013,12087750000,135000,2631000000,19031000000,6944000000,889000000,USD,971000000,0,64000000,14378000000,8400000000,64000000,4861000000,5978000000
Climate Change,10234,"Kokuyo Co., Ltd.",Japan,Japan,Public,Trading Companies & Distributors and Commercial Services & Supplies,Japan,7984 JP,7984.T,2013,91190796000,,16030000000,288083000000,93409000000,4804000000,JPY,16732000000,21955000000,27391000000,270738000000,105083000000,49346000000,31911000000,163615000000
Supply Chain,10235,Kolmar,USA,USA,Public,"Consumer Durables, Household and Personal Products",,,unknown,2013,,,,,,,,,,,,,,,
